Ano;Departamento;gabinete;sector;subsector;institucion;proyecto;monto;
2023;Cortes;No aplica;2 - COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PÚBLICAS;0803 - Empresa Nacional Portuaria;CONTRUCCION DEL PARQUE VEHICULAR ;8000000.000000000000000000000000000000;
2023;Cortes;No aplica;2 - COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PÚBLICAS;0803 - Empresa Nacional Portuaria;PROYECTO DE CONSTRUCCION DEL PARQUE LINEAL DEL MALECON EN PUERTO CORTES;20727500.000000000000000000000000000000;
2023;Cortes;No aplica;2 - COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PÚBLICAS;0803 - Empresa Nacional Portuaria;PROYECTO DE CONSTRUCCION, MODERNIZACION Y AMPLIACION DE LA TERMINAL MARITIMA DE GRANELES LIQUIDOS, MUELLE 1B DE PUERTO CORTES;16052477.000000000000000000000000000000;
2023;Cortes;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL;0415 - Red Solidaria;PROGRAMA DE RESTAURACIÓN DE BOSQUES RESILIENTES AL CLIMA Y SILVICULTURA PARA LA SOSTENIBILIDAD DE LOS SERVICIOS ECOSISTÉMICOS RELACIONADOS CON EL AGUA.;2014959.891627290000000000000000000000;
2023;Cortes;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL ;0150 - SECRETARÍA DE RECURSOS NATURALES Y AMBIENTE;PROGRAMANACIONAL DE REFORESTACION Y PROTECCION DE CUENCAS HIDROGRAFICAS PADRE ANDRES TAMAYO;48682871.951111100000000000000000000000;
2023;Cortes;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0806 - Instituto Hondureño de Mercadeo Agricola;Fortalecimiento de la reserva estrategica de granos basicos, a través de la comercialización y rehabilitación de bodegas y Silos en Tegucigalpa y San Pedro Sula ;4065390.500000000000000000000000000000;
2023;Cortes;No aplica;4 - FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;0037 - Servicio de Administración de Rentas;Fortalecimiento Institucional y Operativo de la Administración Tributaria;3989776.794738940000000000000000000000;
2023;Cortes;No aplica;4 - FORTALECIMIENTO INSTITUCIONAL;MODERNIZACIÓN DEL ESTADO;0415 - Red Solidaria;Proyecto Transformación Digital para una Mayor Competitividad;9600017.280000000000000000000000000000;
2023;Cortes;No aplica;4 - FORTALECIMIENTO INSTITUCIONAL;SEGURIDAD Y DEFENSA;0070 - Secretaría de Seguridad;PROGRAMA DE CONVIVENCIA CIUDADANA Y MEJORAMIENTO DE BARRIOS;4133312.680000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;0140 - Secretaría de Agricultura y Ganadería;Fortalecimiento del Abastecimiento de Agua Urbana;17301611.268400000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0050 - Secretaría de Educación;MEJORAMIENTO DE LA CALIDAD EN LA EDUCACIÓN PREBÁSICA EN HONDURAS;16535045.000000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0050 - Secretaría de Educación;RECONSTRUCCION, AMPLIACION Y REHABILITACION DE INFRAESTRUCTURA EDUCATIVA E IMPLEMENTACION DE HUERTOS ESCOLARES PRODUCTIVOS EN CENTROS EDUCATIVOS DE HONDURAS, FASE I;16187100.000000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;FORTALECIMIENTO INSTITUCIONAL;0503 - Instituto Nacional de Formación Profesional;Equipamiento de Centros Regionales y Sub Regionales de INFOP e Implementación de Capacitaciones a Instructores;530000.000000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;FINANCIAMIENTO ADICIONAL AL PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL;105199083.880000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;PROGRAMA BONO DE ALIVIO A FAMILIAS VULNERABLES AFECTADAS POR FENÓMENOS NATURALES PRODUCTO DEL CAMBIO CLIMÁTICO;183950000.000000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;PROYECTO DE APOYO A POBLACIONES VULNERABLES AFECTADAS POR CORONAVIRUS;22284680.000000000000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;HONDURAS - INICIATIVA REGIONAL DE ELIMINACIÓN DE LA MALARIA (IREM EN MESOAMÉRICA Y REPÚBLICA DOMINICANA (HO-G1250;1493879.311619380000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;PROYECTO DE RESPUESTA A EMERGENCIA HONDURAS COVID-19;17273435.804114600000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;RESPUESTA INMEDIATA DE SALUD PÚBLICA PARA CONTENER Y CONTROLAR EL CORONAVIRUS (COVID-19) Y MITIGAR SU EFECTO EN LA PRESTACIÓN DE SERVICIOS EN HONDURAS (RISP-HO-2);24538649.428236800000000000000000000000;
2023;El Paraíso;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0413 - Comisión Nacional del Deporte Honduras;Remodelación del Estadio Nacional José de la Paz Herrera y Parque de Pelota Lempira Reyna;4484043.320000000000000000000000000000;
2023;El Paraíso;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;Construcción y Pavimentación con Concreto Hidráulico del Corredor de Oriente, Tramo Carretero: Las Lomas – Terrero Blanco Ruta N-53, 60.6 Km y Elaboración del Estudio y Diseño del Tramo Carretero: Ruta 119, Terrero Blanco - Patuca - Palestina 30 km;901859002.000000000000000000000000000000;
2023;El Paraíso;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;CONTRUCCIÓN CON CONCRETO HIDRÁULICO DEL TRAMO CARRETERO EL ZAMORANO - GUINOPE;77241932.000000000000000000000000000000;
2023;El Paraíso;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;CONTRUCCIÓN CON CONCRETO HIDRÁULICO DEL TRAMO CARRETERO TEGUCIGALPA - MOROCELÍ, DEL KM 25+000 HASTA MOROCELÍ;70000000.000000000000000000000000000000;
2023;El Paraíso;No aplica;2 - COMUNICACIONES Y ENERGIA;PROTECCIÓN SOCIAL;0022 - Fondo Hondureño de Inversión Social;Proyecto Recuperación de Emergencia a Causa de Ciclones Tropicales Eta e Iota en Honduras.;7865915.000000000000000000000000000000;
2023;El Paraíso;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL;0415 - Red Solidaria;PROGRAMA DE RESTAURACIÓN DE BOSQUES RESILIENTES AL CLIMA Y SILVICULTURA PARA LA SOSTENIBILIDAD DE LOS SERVICIOS ECOSISTÉMICOS RELACIONADOS CON EL AGUA.;14104719.241391000000000000000000000000;
2023;El Paraíso;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL ;0150 - SECRETARÍA DE RECURSOS NATURALES Y AMBIENTE;PROGRAMANACIONAL DE REFORESTACION Y PROTECCION DE CUENCAS HIDROGRAFICAS PADRE ANDRES TAMAYO;21542724.444444400000000000000000000000;
2023;El Paraíso;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL II)Tipo de proyecto: Inversión Pública;80446484.000000000000000000000000000000;
2023;El Paraíso;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;PROYECTO DE  DESARROLLO AGRÍCOLA BAJO RIEGO DEL VALLE DE JAMASTRAN FASE 1;187447727.000000000000000000000000000000;
2023;El Paraíso;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0806 - Instituto Hondureño de Mercadeo Agricola;Fortalecimiento de la reserva estrategica de granos basicos, a través de la comercialización y rehabilitación de bodegas y Silos en Tegucigalpa y San Pedro Sula ;1784959.900000000000000000000000000000;
2023;El Paraíso;No aplica;4 - FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;0037 - Servicio de Administración de Rentas;Fortalecimiento Institucional y Operativo de la Administración Tributaria;1509355.135902610000000000000000000000;
2023;El Paraíso;No aplica;4 - FORTALECIMIENTO INSTITUCIONAL;MODERNIZACIÓN DEL ESTADO;0415 - Red Solidaria;Proyecto Transformación Digital para una Mayor Competitividad;3000005.400000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;0140 - Secretaría de Agricultura y Ganadería;PROYECTO DE SEGURIDAD HIDRICA EN EL CORREDOR SECO DE HONDURAS;32949800.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;1801 - Alcaldia Municipal del Distrito Central;Proyecto para Fortalecer la Prestación de Agua Potable de Tegucigalpa;309906685.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0022 - Fondo Hondureño de Inversión Social;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW, FASE II);32023428.539539000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0050 - Secretaría de Educación;MEJORAMIENTO DE LA CALIDAD EN LA EDUCACIÓN PREBÁSICA EN HONDURAS;23112809.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0050 - Secretaría de Educación;PROGRAMA DE MEJORA DE LA INFRAESTRUCTURA ESCOLAR (PROMINE/KFW, FASE II);1377778.274977360000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0050 - Secretaría de Educación;RECONSTRUCCION, AMPLIACION Y REHABILITACION DE INFRAESTRUCTURA EDUCATIVA E IMPLEMENTACION DE HUERTOS ESCOLARES PRODUCTIVOS EN CENTROS EDUCATIVOS DE HONDURAS, FASE I;51661940.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0415 - Red Solidaria;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;157107210.544673000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;FORTALECIMIENTO INSTITUCIONAL;0503 - Instituto Nacional de Formación Profesional;Equipamiento de Centros Regionales y Sub Regionales de INFOP e Implementación de Capacitaciones a Instructores;21620000.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;FORTALECIMIENTO INSTITUCIONAL;0505 - Instituto Hondureño de Antropología e Historia;Capacitación en Restauración de Bienes Culturales Muebles, Departamento de FRANCISCO MORAZAN, Tegucigalpa M.D.C., Villa Roy;1735110.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0022 - Fondo Hondureño de Inversión Social;ACTIVIDAD PILOTO DE INFRAESTRUCTURA EN EL OCCIDENTE DE HONDURAS;38198122.570000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0022 - Fondo Hondureño de Inversión Social;PROGRAMA DE INFRAESTRUCTURA PARA LA SEGURIDAD CIUDADANA;39244572.590000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0022 - Fondo Hondureño de Inversión Social;PROGRAMA DE MEJORAMIENTO INTEGRAL DE LA INFRAESTRUCTURA Y FORMACION EDUCATIVA EN HONDURAS;44562763.900000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0244 - Dirección Nacional del Programa Ciudad Mujer;Centros de Atención Integral para mejorar las condiciones de vida de las mujeres hondureñas (Ciudad Mujer);180900.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0244 - Dirección Nacional del Programa Ciudad Mujer;SERVICIOS DE DESARROLLO EMPRESARIAL Y UN ENTORNO FAVORABLE PARA LAS EMPRESARIAS DE HONDURAS;3863918.750000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;FINANCIAMIENTO ADICIONAL AL PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL;433728773.550000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;PROGRAMA BONO DE ALIVIO A FAMILIAS VULNERABLES AFECTADAS POR FENÓMENOS NATURALES PRODUCTO DEL CAMBIO CLIMÁTICO;134944126.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;Programa de Red Solidaria ;106650152.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;PROYECTO DE APOYO A POBLACIONES VULNERABLES AFECTADAS POR CORONAVIRUS;95082068.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;PROTECCIÓN SOCIAL;0415 - Red Solidaria;PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL / 6401-HN;158621760.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;Construcción Hospital de Trauma Tegucigalpa;299082800.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;HONDURAS - INICIATIVA REGIONAL DE ELIMINACIÓN DE LA MALARIA (IREM EN MESOAMÉRICA Y REPÚBLICA DOMINICANA (HO-G1250;104300.513267368000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;MEJORA DE LA EFICIENCIA EN LA GESTIÓN DE LA INFORMÁTICA EN SALUD EN HONDURAS;9159152.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;PROYECTO DE RESPUESTA A EMERGENCIA HONDURAS COVID-19;5943958.932651720000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;REEQUIPAMIENTO BIOMEDICO HOSPITAL MARIA ESPECIALIDADES PEDIATRICAS (HMEP);13980797.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0060 - Secretaría de Salud;RESPUESTA INMEDIATA DE SALUD PÚBLICA PARA CONTENER Y CONTROLAR EL CORONAVIRUS (COVID-19) Y MITIGAR SU EFECTO EN LA PRESTACIÓN DE SERVICIOS EN HONDURAS (RISP-HO-2);82946826.171251400000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0415 - Red Solidaria;APOYO AL SISTEMA INTEGRAL DE PROTECCIÓN SOCIAL 5008/BL-HO;221614713.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0415 - Red Solidaria;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;73387030.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;SALUD;0708 - Hospital Escuela Universitario;Fortalecimiento de Infraestructura y Operatividad en el Hospital Escuela ubicado en la ciudad de Tegucigalpa, Francisco Morazán;127070182.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;1 - PROMOCION Y PROTECCION HUMANA;EDUCACIÓN;0413 - Comisión Nacional del Deporte Honduras;Remodelación del Estadio Nacional José de la Paz Herrera y Parque de Pelota Lempira Reyna;212032279.980000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;Construcción y pavimentación con concreto Hidráulico del tramo carretero: Portillo del Lobo - Reitoca - Curaren;98560635.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;Libramiento Anillo Periférico CA-5 Sur;250654564.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;Obras de Mitigación para control de riesgos geotécnicos y geológicos, por deslizamientos y desprendimientos de roca de taludes de corte en la carretera CA-5 sur, tramo La Moramulca, departamento de FRANCISCO MORAZAN, fase I;45000000.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;CARRETERAS;0411 - Secretaría de Infraestructura y Transporte;Rehabilitación con concreto hidráulico sobre la carpeta asfáltica existente del tramo carretero: Tegucigalpa - El Guanábano (RN15), longitud 7.22 km (salida a Olancho), ubicado en el departamento de Francisco Morazán, Honduras C.A.;107194042.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGIA;0801 - Empresa Nacional de Energía Eléctrica;APOYO AL PROGRAMA NACIONAL DE TRANSMISIÓN DE ENERGÍA ELÉCTRICA;16557499.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;APOYO A LA INTEGRACION DE HONDURAS EN EL MERCADO ELECTRICO REGIONAL (MER);2880000.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;APOYO AL PROGRAMA NACIONAL DE TRANSMISIÓN DE ENERGÍA ELÉCTRICA;597592910.330000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;CONSTRUCCIÓN DE LA LÍNEA DE TRANSMISIÓN TALANGA-JUTICALPA EN 230KV Y OBRAS CONEXAS (TLG-JT);150062500.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;EXPANSIÓN DE LA RED DE DISTRIBUCIÓN PARA MEJORA EN LA CALIDAD DEL SERVICIO;91530962.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;GRANJA SOLAR FOTOVOLTAICA ;276250000.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;Programa Institucional debido a que no presentan categoria de Proyecto;2205969159.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;PROYECTO DE FORTALECIMIENTO DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;23267196.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;ENERGÍA;0801 - Empresa Nacional de Energía Eléctrica;PROYECTO DE REHABILITACIÓN Y REPOTENCIACIÓN DEL COMPLEJO HIDROELÉCTRICO CAÑAVERAL-RÍO LINDO;126265.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;PROTECCIÓN SOCIAL;0022 - Fondo Hondureño de Inversión Social;Proyecto Recuperación de Emergencia a Causa de Ciclones Tropicales Eta e Iota en Honduras.;148497591.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;2 - COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PUBLICAS;0022 - Fondo Hondureño de Inversión Social;Programa de Mejoramiento de la Infraestructura de Desarrollo Social y Comunitario en varios departamentos de Honduras;191450301.360000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL;0415 - Red Solidaria;MANEJO SOSTENIBLE DE BOSQUES;70236089.764000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL;0415 - Red Solidaria;PROGRAMA DE RESTAURACIÓN DE BOSQUES RESILIENTES AL CLIMA Y SILVICULTURA PARA LA SOSTENIBILIDAD DE LOS SERVICIOS ECOSISTÉMICOS RELACIONADOS CON EL AGUA.;115970371.616962000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;FORESTAL ;0150 - SECRETARÍA DE RECURSOS NATURALES Y AMBIENTE;PROGRAMANACIONAL DE REFORESTACION Y PROTECCION DE CUENCAS HIDROGRAFICAS PADRE ANDRES TAMAYO;163160857.066667000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL II)Tipo de proyecto: Inversión Pública;141770932.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL III)Tipo de proyecto: Inversión Pública;80519047.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;PROYECTO DE COMPETITIVIDAD Y DESARROLLO SOSTENIBLE DEL CORREDOR FRONTERIZO SUR OCCIDENTAL PRO-LENCA;13545673.400000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0140 - Secretaría de Agricultura y Ganadería;PROYECTO DE DESAROLLO AGRICOLA BAJO RIEGO (PDABR);636379.000000000000000000000000000000;
2023;Francisco Morazán;No aplica;3 - AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;0806 - Instituto Hondureño de Mercadeo Agricola;Fortalecimiento de la reserva estrategica de granos basicos, a través de la comercialización y rehabilitación de bodegas y Silos en Tegucigalpa y San Pedro Sula ;3077856.000000000000000000000000000000;
